

Run Date,Action,Symbol,Description,Type,Price ($),Quantity,Commission ($),Fees ($),Accrued Interest ($),Amount ($),Cash Balance ($),Settlement Date
01/23/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $110 (100 SHS) (Margin)", -HOOD260123C110,"CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $110 (100 SHS)",Margin,0.01,5,,0.12,,-5.12,-44065.13,01/26/2026
01/23/2026,"YOU SOLD OPENING TRANSACTION CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $110 (100 SHS) (Margin)", -HOOD260123C110,"CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $110 (100 SHS)",Margin,0.15,-5,3.25,0.12,,71.63,-44060.01,01/26/2026
01/23/2026,"YOU SOLD OPENING TRANSACTION CALL (AAPL) APPLE INC JAN 23 26 $250 (100 SHS) (Margin)", -AAPL260123C250,"CALL (AAPL) APPLE INC JAN 23 26 $250 (100 SHS)",Margin,0.08,-2,0.8,0.05,,15.15,-44131.64,01/26/2026
01/23/2026,"YOU BOUGHT CLOSING TRANSACTION PUT (IBIT) ISHARES BITCOIN JAN 30 26 $50 (100 SHS) (Margin)", -IBIT260130P50,"PUT (IBIT) ISHARES BITCOIN JAN 30 26 $50 (100 SHS)",Margin,0.62,5,,0.12,,-310.12,-44146.79,01/26/2026
01/23/2026,"YOU SOLD OPENING TRANSACTION PUT (IBIT) ISHARES BITCOIN JAN 30 26 $50 (100 SHS) (Margin)", -IBIT260130P50,"PUT (IBIT) ISHARES BITCOIN JAN 30 26 $50 (100 SHS)",Margin,0.85,-5,3.25,0.12,,421.63,-43836.67,01/26/2026
01/22/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $111 (100 SHS) (Margin)", -HOOD260123C111,"CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $111 (100 SHS)",Margin,0.12,5,,0.12,,-60.12,-44258.30,01/23/2026
01/22/2026,"YOU SOLD OPENING TRANSACTION CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $111 (100 SHS) (Margin)", -HOOD260123C111,"CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $111 (100 SHS)",Margin,0.17,-5,3.25,0.12,,81.63,-44198.18,01/23/2026
01/22/2026,"YOU BOUGHT CLOSING TRANSACTION PUT (IBIT) ISHARES BITCOIN JAN 23 26 $50 (100 SHS) (Margin)", -IBIT260123P50,"PUT (IBIT) ISHARES BITCOIN JAN 23 26 $50 (100 SHS)",Margin,0.21,5,,0.12,,-105.12,-44279.81,01/23/2026
01/22/2026,"YOU SOLD OPENING TRANSACTION PUT (IBIT) ISHARES BITCOIN JAN 23 26 $50 (100 SHS) (Margin)", -IBIT260123P50,"PUT (IBIT) ISHARES BITCOIN JAN 23 26 $50 (100 SHS)",Margin,0.4,-5,3.25,0.12,,196.63,-44174.69,01/23/2026
01/22/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (AAPL) APPLE INC JAN 23 26 $255 (100 SHS) (Margin)", -AAPL260123C255,"CALL (AAPL) APPLE INC JAN 23 26 $255 (100 SHS)",Margin,0.13,2,,0.05,,-26.05,-44371.32,01/23/2026
01/22/2026,"YOU SOLD OPENING TRANSACTION CALL (AAPL) APPLE INC JAN 23 26 $255 (100 SHS) (Margin)", -AAPL260123C255,"CALL (AAPL) APPLE INC JAN 23 26 $255 (100 SHS)",Margin,0.17,-2,1.3,0.05,,32.65,-44345.27,01/23/2026
01/22/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (AAPL) APPLE INC JAN 23 26 $260 (100 SHS) (Margin)", -AAPL260123C260,"CALL (AAPL) APPLE INC JAN 23 26 $260 (100 SHS)",Margin,0.04,2,,0.05,,-8.05,-44377.92,01/23/2026
01/21/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $112 (100 SHS) (Margin)", -HOOD260123C112,"CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $112 (100 SHS)",Margin,0.21,5,,0.12,,-105.12,-44369.87,01/22/2026
01/21/2026,"YOU SOLD OPENING TRANSACTION CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $112 (100 SHS) (Margin)", -HOOD260123C112,"CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $112 (100 SHS)",Margin,0.58,-5,3.25,0.12,,286.63,-44264.75,01/22/2026
01/21/2026,"YOU BOUGHT OPENING TRANSACTION CALL (ORCL) ORACLE CORP JAN 30 26 $190 (100 SHS) (Margin)", -ORCL260130C190,"CALL (ORCL) ORACLE CORP JAN 30 26 $190 (100 SHS)",Margin,1.31,2,1.3,0.05,,-263.35,-44551.38,01/22/2026
01/21/2026,"YOU SOLD CLOSING TRANSACTION CALL (ORCL) ORACLE CORP JAN 30 26 $190 (100 SHS) (Margin)", -ORCL260130C190,"CALL (ORCL) ORACLE CORP JAN 30 26 $190 (100 SHS)",Margin,1.14,-2,1.3,0.05,,226.65,-44288.03,01/22/2026
01/21/2026,"YOU BOUGHT CLOSING TRANSACTION PUT (ORCL) ORACLE CORP JAN 30 26 $165 (100 SHS) (Margin)", -ORCL260130P165,"PUT (ORCL) ORACLE CORP JAN 30 26 $165 (100 SHS)",Margin,2.34,2,1.3,0.05,,-469.35,-44514.68,01/22/2026
01/21/2026,"YOU SOLD OPENING TRANSACTION PUT (ORCL) ORACLE CORP JAN 30 26 $165 (100 SHS) (Margin)", -ORCL260130P165,"PUT (ORCL) ORACLE CORP JAN 30 26 $165 (100 SHS)",Margin,2.57,-2,1.3,0.05,,512.65,-44045.33,01/22/2026
01/21/2026,"YOU BOUGHT CLOSING TRANSACTION PUT (CRWV) COREWEAVE INC COM CLJAN 30 26 $80 (100 SHS) (Margin)", -CRWV260130P80,"PUT (CRWV) COREWEAVE INC COM CLJAN 30 26 $80 (100 SHS)",Margin,1.46,1,0.65,0.02,,-146.67,-44557.98,01/22/2026
01/21/2026,"YOU SOLD OPENING TRANSACTION PUT (CRWV) COREWEAVE INC COM CLJAN 30 26 $80 (100 SHS) (Margin)", -CRWV260130P80,"PUT (CRWV) COREWEAVE INC COM CLJAN 30 26 $80 (100 SHS)",Margin,2.32,-1,0.65,0.02,,231.33,-44411.31,01/22/2026
01/21/2026,"YOU SOLD OPENING TRANSACTION CALL (AAPL) APPLE INC JAN 23 26 $260 (100 SHS) (Margin)", -AAPL260123C260,"CALL (AAPL) APPLE INC JAN 23 26 $260 (100 SHS)",Margin,0.09,-2,0.9,0.05,,17.05,-44642.64,01/22/2026
01/21/2026,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 15 27 $250 (100 SHS) (Margin)", -NVDA270115C250,"CALL (NVDA) NVIDIA CORPORATION JAN 15 27 $250 (100 SHS)",Margin,15.05,-3,1.95,0.07,,4512.98,-44659.69,01/22/2026
01/21/2026,"MARGIN INTEREST as of Jan-20-2026 (Margin)",,"No Description",Margin,,0.000,,,,-15.51,-49172.67,
01/20/2026,"ASSIGNED as of Jan-16-2026 PUT (HOOD) ROBINHOOD MKTS INC JAN 16 26 $112 (100 SHS) (Margin)", -HOOD260116P112,"PUT (HOOD) ROBINHOOD MKTS INC JAN 16 26 $112 (100 SHS)",Margin,,5,,,,0.00,-49157.16,
01/20/2026,"ASSIGNED as of Jan-16-2026 CALL (CRWV) COREWEAVE INC COM CLJAN 16 26 $88 (100 SHS) (Margin)", -CRWV260116C88,"CALL (CRWV) COREWEAVE INC COM CLJAN 16 26 $88 (100 SHS)",Margin,,2,,,,0.00,-49157.16,
01/20/2026,"ASSIGNED as of Jan-16-2026 CALL (CRWV) COREWEAVE INC COM CLJAN 16 26 $86 (100 SHS) (Margin)", -CRWV260116C86,"CALL (CRWV) COREWEAVE INC COM CLJAN 16 26 $86 (100 SHS)",Margin,,1,,,,0.00,-49157.16,
01/20/2026,"EXPIRED PUT (CRWV) COREWEAVE INC COM CLJAN 16 26 $92 as of Jan-16-2026 PUT (CRWV) COREWEAVE INC COM CLJAN 16 26 $92 (100 SHS) (Margin)", -CRWV260116P92,"PUT (CRWV) COREWEAVE INC COM CLJAN 16 26 $92 (100 SHS)",Margin,,2,,,,0.00,-49157.16,
01/20/2026,"ASSIGNED as of Jan-16-2026 PUT (AAPL) APPLE INC JAN 16 26 $260 (100 SHS) (Margin)", -AAPL260116P260,"PUT (AAPL) APPLE INC JAN 16 26 $260 (100 SHS)",Margin,,2,,,,0.00,-49157.16,
01/20/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $112 (100 SHS) (Margin)", -HOOD260123C112,"CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $112 (100 SHS)",Margin,0.52,3,,0.07,,-156.07,-49157.16,01/21/2026
01/20/2026,"YOU SOLD OPENING TRANSACTION CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $112 (100 SHS) (Margin)", -HOOD260123C112,"CALL (HOOD) ROBINHOOD MKTS INC JAN 23 26 $112 (100 SHS)",Margin,1.01,-3,1.95,0.07,,300.98,-49001.09,01/21/2026
01/20/2026,"YOU BOUGHT ASSIGNED PUTS AS OF 01-16-26 ROBINHOOD MKTS INC COM CL A (HOOD) (Margin)",HOOD,"ROBINHOOD MKTS INC COM CL A",Margin,112,500,,,,-56000,-49302.07,01/20/2026
01/20/2026,"YOU SOLD ASSIGNED CALLS AS OF 01-16-26 COREWEAVE INC COM CL A (CRWV) (Margin)",CRWV,"COREWEAVE INC COM CL A",Margin,86,-100,,,,8600,6697.93,01/20/2026
01/20/2026,"YOU SOLD ASSIGNED CALLS AS OF 01-16-26 COREWEAVE INC COM CL A (CRWV) (Margin)",CRWV,"COREWEAVE INC COM CL A",Margin,88,-200,,,,17600,-1902.07,01/20/2026
01/20/2026,"YOU BOUGHT ASSIGNED PUTS AS OF 01-16-26 APPLE INC (AAPL) (Margin)",AAPL,"APPLE INC",Margin,260,200,,,,-52000,-19502.07,01/20/2026
01/16/2026,"YOU BOUGHT CLOSING TRANSACTION PUT (AAPL) APPLE INC JAN 16 26 $257.5 (100 SHS) (Margin)", -AAPL260116P257.5,"PUT (AAPL) APPLE INC JAN 16 26 $257.5 (100 SHS)",Margin,1.31,2,1.3,0.05,,-263.35,32497.93,01/20/2026
01/16/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $195 (100 SHS) (Margin)", -NVDA260116C195,"CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $195 (100 SHS)",Margin,0.01,3,,0.07,,-3.07,32761.28,01/20/2026
01/15/2026,"YOU SOLD OPENING TRANSACTION PUT (HOOD) ROBINHOOD MKTS INC JAN 16 26 $112 (100 SHS) (Margin)", -HOOD260116P112,"PUT (HOOD) ROBINHOOD MKTS INC JAN 16 26 $112 (100 SHS)",Margin,0.49,-1,0.65,0.02,,48.33,32764.35,01/16/2026
01/15/2026,"YOU SOLD OPENING TRANSACTION PUT (HOOD) ROBINHOOD MKTS INC JAN 16 26 $112 (100 SHS) (Margin)", -HOOD260116P112,"PUT (HOOD) ROBINHOOD MKTS INC JAN 16 26 $112 (100 SHS)",Margin,0.54,-1,0.65,0.02,,53.33,32716.02,01/16/2026
01/15/2026,"YOU SOLD OPENING TRANSACTION PUT (HOOD) ROBINHOOD MKTS INC JAN 16 26 $112 (100 SHS) (Margin)", -HOOD260116P112,"PUT (HOOD) ROBINHOOD MKTS INC JAN 16 26 $112 (100 SHS)",Margin,0.77,-1,0.65,0.02,,76.33,32662.69,01/16/2026
01/15/2026,"YOU SOLD OPENING TRANSACTION PUT (HOOD) ROBINHOOD MKTS INC JAN 16 26 $112 (100 SHS) (Margin)", -HOOD260116P112,"PUT (HOOD) ROBINHOOD MKTS INC JAN 16 26 $112 (100 SHS)",Margin,0.86,-1,0.65,0.02,,85.33,32586.36,01/16/2026
01/15/2026,"YOU SOLD OPENING TRANSACTION PUT (HOOD) ROBINHOOD MKTS INC JAN 16 26 $112 (100 SHS) (Margin)", -HOOD260116P112,"PUT (HOOD) ROBINHOOD MKTS INC JAN 16 26 $112 (100 SHS)",Margin,1.35,-1,0.65,0.02,,134.33,32501.03,01/16/2026
01/15/2026,"YOU SOLD OPENING TRANSACTION PUT (CRWV) COREWEAVE INC COM CLJAN 16 26 $92 (100 SHS) (Margin)", -CRWV260116P92,"PUT (CRWV) COREWEAVE INC COM CLJAN 16 26 $92 (100 SHS)",Margin,0.46,-2,1.3,0.05,,90.65,32366.70,01/16/2026
01/15/2026,"YOU SOLD OPENING TRANSACTION PUT (AAPL) APPLE INC JAN 16 26 $257.5 (100 SHS) (Margin)", -AAPL260116P257.5,"PUT (AAPL) APPLE INC JAN 16 26 $257.5 (100 SHS)",Margin,1.22,-1,0.65,0.02,,121.33,32276.05,01/16/2026
01/15/2026,"YOU SOLD OPENING TRANSACTION PUT (AAPL) APPLE INC JAN 16 26 $257.5 (100 SHS) (Margin)", -AAPL260116P257.5,"PUT (AAPL) APPLE INC JAN 16 26 $257.5 (100 SHS)",Margin,1.44,-1,0.65,0.02,,143.33,32154.72,01/16/2026
01/15/2026,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $195 (100 SHS) (Margin)", -NVDA260116C195,"CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $195 (100 SHS)",Margin,0.13,-1,0.65,0.02,,12.33,32011.39,01/16/2026
01/15/2026,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $195 (100 SHS) (Margin)", -NVDA260116C195,"CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $195 (100 SHS)",Margin,0.11,-2,1.1,0.05,,20.85,31999.06,01/16/2026
01/14/2026,"YOU BOUGHT CLOSING TRANSACTION PUT (AAPL) APPLE INC JAN 23 26 $252.5 (100 SHS) (Margin)", -AAPL260123P252.5,"PUT (AAPL) APPLE INC JAN 23 26 $252.5 (100 SHS)",Margin,1.22,2,1.3,0.05,,-245.35,31978.21,01/15/2026
01/14/2026,"YOU SOLD OPENING TRANSACTION PUT (AAPL) APPLE INC JAN 23 26 $252.5 (100 SHS) (Margin)", -AAPL260123P252.5,"PUT (AAPL) APPLE INC JAN 23 26 $252.5 (100 SHS)",Margin,1.56,-1,0.65,0.02,,155.33,32223.56,01/15/2026
01/14/2026,"YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION JAN 23 26 $170 (100 SHS) (Margin)", -NVDA260123P170,"PUT (NVDA) NVIDIA CORPORATION JAN 23 26 $170 (100 SHS)",Margin,0.63,1,,0.02,,-63.02,32068.23,01/15/2026
01/14/2026,"YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION JAN 23 26 $170 (100 SHS) (Margin)", -NVDA260123P170,"PUT (NVDA) NVIDIA CORPORATION JAN 23 26 $170 (100 SHS)",Margin,0.8,-1,0.65,0.02,,79.33,32131.25,01/15/2026
01/13/2026,"YOU SOLD OPENING TRANSACTION PUT (AAPL) APPLE INC JAN 23 26 $252.5 (100 SHS) (Margin)", -AAPL260123P252.5,"PUT (AAPL) APPLE INC JAN 23 26 $252.5 (100 SHS)",Margin,1.46,-1,0.65,0.02,,145.33,32051.92,01/14/2026
01/13/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $195 (100 SHS) (Margin)", -NVDA260116C195,"CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $195 (100 SHS)",Margin,0.14,3,,0.07,,-42.07,31906.59,01/14/2026
01/13/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $195 (100 SHS) (Margin)", -NVDA260116C195,"CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $195 (100 SHS)",Margin,0.11,1,,0.02,,-11.02,31948.66,01/14/2026
01/13/2026,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $195 (100 SHS) (Margin)", -NVDA260116C195,"CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $195 (100 SHS)",Margin,0.17,-3,1.95,0.07,,48.98,31959.68,01/14/2026
01/12/2026,"YOU SOLD OPENING TRANSACTION CALL (CRWV) COREWEAVE INC COM CLJAN 16 26 $88 (100 SHS) (Margin)", -CRWV260116C88,"CALL (CRWV) COREWEAVE INC COM CLJAN 16 26 $88 (100 SHS)",Margin,2.31,-2,1.3,0.05,,460.65,31910.70,01/13/2026
01/12/2026,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $195 (100 SHS) (Margin)", -NVDA260116C195,"CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $195 (100 SHS)",Margin,0.4,-1,0.65,0.02,,39.33,31450.05,01/13/2026
01/09/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (CRWV) COREWEAVE INC COM CLJAN 16 26 $86 (100 SHS) (Margin)", -CRWV260116C86,"CALL (CRWV) COREWEAVE INC COM CLJAN 16 26 $86 (100 SHS)",Margin,1.35,2,1.3,0.05,,-271.35,31410.72,01/12/2026
01/09/2026,"YOU SOLD OPENING TRANSACTION CALL (CRWV) COREWEAVE INC COM CLJAN 16 26 $86 (100 SHS) (Margin)", -CRWV260116C86,"CALL (CRWV) COREWEAVE INC COM CLJAN 16 26 $86 (100 SHS)",Margin,1.96,-3,1.95,0.07,,585.98,31682.07,01/12/2026
01/09/2026,"YOU BOUGHT CLOSING TRANSACTION PUT (PLTR) PALANTIR JAN 21 28 $80 (100 SHS) (Margin)", -PLTR280121P80,"PUT (PLTR) PALANTIR JAN 21 28 $80 (100 SHS)",Margin,10.1,2,1.3,0.05,,-2021.35,31096.09,01/12/2026
01/09/2026,"YOU BOUGHT CLOSING TRANSACTION PUT (IBIT) ISHARES BITCOIN JAN 16 26 $50 (100 SHS) (Margin)", -IBIT260116P50,"PUT (IBIT) ISHARES BITCOIN JAN 16 26 $50 (100 SHS)",Margin,0.44,1,,0.02,,-44.02,33117.44,01/12/2026
01/08/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (CRWV) COREWEAVE INC COM CLJAN 09 26 $83 (100 SHS) (Margin)", -CRWV260109C83,"CALL (CRWV) COREWEAVE INC COM CLJAN 09 26 $83 (100 SHS)",Margin,0.26,3,,0.07,,-78.07,33161.46,01/09/2026
01/08/2026,"YOU SOLD OPENING TRANSACTION CALL (CRWV) COREWEAVE INC COM CLJAN 09 26 $83 (100 SHS) (Margin)", -CRWV260109C83,"CALL (CRWV) COREWEAVE INC COM CLJAN 09 26 $83 (100 SHS)",Margin,0.88,-3,1.95,0.07,,261.98,33239.53,01/09/2026
01/08/2026,"YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR JAN 21 28 $80 (100 SHS) (Margin)", -PLTR280121P80,"PUT (PLTR) PALANTIR JAN 21 28 $80 (100 SHS)",Margin,10.36,-1,0.65,0.02,,1035.33,32977.55,01/09/2026
01/08/2026,"YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR JAN 21 28 $80 (100 SHS) (Margin)", -PLTR280121P80,"PUT (PLTR) PALANTIR JAN 21 28 $80 (100 SHS)",Margin,10.46,-1,0.65,0.02,,1045.33,31942.22,01/09/2026
01/08/2026,"YOU BOUGHT CLOSING TRANSACTION PUT (META) META PLATFORMS INC JAN 15 27 $450 (100 SHS) (Margin)", -META270115P450,"PUT (META) META PLATFORMS INC JAN 15 27 $450 (100 SHS)",Margin,17.15,1,0.65,0.02,,-1715.67,30896.89,01/09/2026
01/08/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $200 (100 SHS) (Margin)", -NVDA260116C200,"CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $200 (100 SHS)",Margin,0.43,3,,0.07,,-129.07,32612.56,01/09/2026
01/07/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (CRWV) COREWEAVE INC COM CLJAN 09 26 $84 (100 SHS) (Margin)", -CRWV260109C84,"CALL (CRWV) COREWEAVE INC COM CLJAN 09 26 $84 (100 SHS)",Margin,0.43,3,,0.07,,-129.07,32741.63,01/08/2026
01/07/2026,"YOU SOLD OPENING TRANSACTION CALL (CRWV) COREWEAVE INC COM CLJAN 09 26 $84 (100 SHS) (Margin)", -CRWV260109C84,"CALL (CRWV) COREWEAVE INC COM CLJAN 09 26 $84 (100 SHS)",Margin,0.59,-3,1.95,0.07,,174.98,32870.70,01/08/2026
01/07/2026,"YOU SOLD OPENING TRANSACTION PUT (IBIT) ISHARES BITCOIN JAN 16 26 $50 (100 SHS) (Margin)", -IBIT260116P50,"PUT (IBIT) ISHARES BITCOIN JAN 16 26 $50 (100 SHS)",Margin,0.76,-1,0.65,0.02,,75.33,32695.72,01/08/2026
01/07/2026,"YOU SOLD OPENING TRANSACTION PUT (META) META PLATFORMS INC JAN 15 27 $450 (100 SHS) (Margin)", -META270115P450,"PUT (META) META PLATFORMS INC JAN 15 27 $450 (100 SHS)",Margin,17.25,-1,0.65,0.02,,1724.33,32620.39,01/08/2026
01/07/2026,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $200 (100 SHS) (Margin)", -NVDA260116C200,"CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $200 (100 SHS)",Margin,0.82,-3,1.95,0.07,,243.98,30896.06,01/08/2026
01/06/2026,"YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION JAN 16 26 $190 (100 SHS) (Margin)", -NVDA260116P190,"PUT (NVDA) NVIDIA CORPORATION JAN 16 26 $190 (100 SHS)",Margin,4.4,1,0.65,0.02,,-440.67,30652.08,01/07/2026
01/05/2026,"ASSIGNED as of Jan-02-2026 CALL (CRWV) COREWEAVE INC COM CLJAN 02 26 $77 (100 SHS) (Margin)", -CRWV260102C77,"CALL (CRWV) COREWEAVE INC COM CLJAN 02 26 $77 (100 SHS)",Margin,,3,,,,0.00,31092.75,
01/05/2026,"ASSIGNED as of Jan-02-2026 PUT (CRWV) COREWEAVE INC COM CLJAN 02 26 $81 (100 SHS) (Margin)", -CRWV260102P81,"PUT (CRWV) COREWEAVE INC COM CLJAN 02 26 $81 (100 SHS)",Margin,,3,,,,0.00,31092.75,
01/05/2026,"YOU BOUGHT CLOSING TRANSACTION PUT (META) META PLATFORMS INC JAN 15 27 $450 (100 SHS) (Margin)", -META270115P450,"PUT (META) META PLATFORMS INC JAN 15 27 $450 (100 SHS)",Margin,15.45,1,0.65,0.02,,-1545.67,31092.75,01/06/2026
01/05/2026,"YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION JAN 16 26 $190 (100 SHS) (Margin)", -NVDA260116P190,"PUT (NVDA) NVIDIA CORPORATION JAN 16 26 $190 (100 SHS)",Margin,7.05,-1,0.65,0.02,,704.33,32638.42,01/06/2026
01/05/2026,"YOU SOLD OPENING TRANSACTION PUT (AAPL) APPLE INC JAN 16 26 $260 (100 SHS) (Margin)", -AAPL260116P260,"PUT (AAPL) APPLE INC JAN 16 26 $260 (100 SHS)",Margin,1.27,-1,0.65,0.02,,126.33,31934.09,01/06/2026
01/05/2026,"YOU SOLD OPENING TRANSACTION PUT (AAPL) APPLE INC JAN 16 26 $260 (100 SHS) (Margin)", -AAPL260116P260,"PUT (AAPL) APPLE INC JAN 16 26 $260 (100 SHS)",Margin,1.54,-1,0.65,0.02,,153.33,31807.76,01/06/2026
01/05/2026,"YOU BOUGHT ASSIGNED PUTS AS OF 01-02-26 COREWEAVE INC COM CL A (CRWV) (Margin)",CRWV,"COREWEAVE INC COM CL A",Margin,81,300,,,,-24300,31654.43,01/05/2026
01/05/2026,"YOU SOLD ASSIGNED CALLS AS OF 01-02-26 COREWEAVE INC COM CL A (CRWV) (Margin)",CRWV,"COREWEAVE INC COM CL A",Margin,77,-300,,,,23100,55954.43,01/05/2026
01/02/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 02 26 $192.5 (100 SHS) (Margin)", -NVDA260102C192.5,"CALL (NVDA) NVIDIA CORPORATION JAN 02 26 $192.5 (100 SHS)",Margin,0.06,2,,0.05,,-12.05,32854.43,01/05/2026
01/02/2026,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 02 26 $192.5 (100 SHS) (Margin)", -NVDA260102C192.5,"CALL (NVDA) NVIDIA CORPORATION JAN 02 26 $192.5 (100 SHS)",Margin,0.65,-2,1.3,0.05,,128.65,32866.48,01/05/2026
01/02/2026,"YOU SOLD OPENING TRANSACTION CALL (CRWV) COREWEAVE INC COM CLJAN 02 26 $77 (100 SHS) (Margin)", -CRWV260102C77,"CALL (CRWV) COREWEAVE INC COM CLJAN 02 26 $77 (100 SHS)",Margin,0.3,-3,1.95,0.07,,87.98,32737.83,01/05/2026
01/02/2026,"YOU SOLD OPENING TRANSACTION PUT (CRWV) COREWEAVE INC COM CLJAN 02 26 $81 (100 SHS) (Margin)", -CRWV260102P81,"PUT (CRWV) COREWEAVE INC COM CLJAN 02 26 $81 (100 SHS)",Margin,0.9,-3,1.95,0.07,,267.98,32649.85,01/05/2026
01/02/2026,"YOU BOUGHT CLOSING TRANSACTION PUT (CRWV) COREWEAVE INC COM CLJAN 16 26 $60 (100 SHS) (Margin)", -CRWV260116P60,"PUT (CRWV) COREWEAVE INC COM CLJAN 16 26 $60 (100 SHS)",Margin,0.58,1,,0.02,,-58.02,32381.87,01/05/2026
01/02/2026,"YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION JAN 16 26 $190 (100 SHS) (Margin)", -NVDA260116P190,"PUT (NVDA) NVIDIA CORPORATION JAN 16 26 $190 (100 SHS)",Margin,4.15,4,2.6,0.1,,-1662.7,32439.89,01/05/2026
01/02/2026,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $150 (100 SHS) (Margin)", -NVDA260116C150,"CALL (NVDA) NVIDIA CORPORATION JAN 16 26 $150 (100 SHS)",Margin,39.7,1,0.65,0.02,,-3970.67,34102.59,01/05/2026



"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security or insurance product by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC (FBS), 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC (NFS). Both are Fidelity Investment companies and members SIPC, NYSE. Insurance products at Fidelity are distributed by"
"Fidelity Insurance Agency, Inc., and, for certain products, by Fidelity Brokerage Services, Member NYSE, SIPC."

Date downloaded 03/04/2026 2:53 pm
