

Run Date,Action,Symbol,Description,Type,Price ($),Quantity,Commission ($),Fees ($),Accrued Interest ($),Amount ($),Cash Balance ($),Settlement Date
08/05/2024,"EXPIRED CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $109 as of Aug-02-2024 CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $109 (100 SHS) (Margin)", -NVDA240802C109,"CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $109 (100 SHS)",Margin,,6,,,,0.00,1147.36,
08/02/2024,"YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION AUG 09 24 $108 (100 SHS) (Margin)", -NVDA240809P108,"PUT (NVDA) NVIDIA CORPORATION AUG 09 24 $108 (100 SHS)",Margin,5.55,-1,0.65,0.05,,554.3,1147.36,08/05/2024
08/02/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION AUG 02 24 $112 (100 SHS) (Margin)", -NVDA240802P112,"PUT (NVDA) NVIDIA CORPORATION AUG 02 24 $112 (100 SHS)",Margin,5.9,1,0.65,0.03,,-590.68,593.06,08/05/2024
08/02/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION AUG 02 24 $106 (100 SHS) (Margin)", -NVDA240802P106,"PUT (NVDA) NVIDIA CORPORATION AUG 02 24 $106 (100 SHS)",Margin,0.57,1,,0.03,,-57.03,1183.74,08/05/2024
08/02/2024,"YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION AUG 02 24 $106 (100 SHS) (Margin)", -NVDA240802P106,"PUT (NVDA) NVIDIA CORPORATION AUG 02 24 $106 (100 SHS)",Margin,1.09,-1,0.65,0.03,,108.32,1240.77,08/05/2024
08/02/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION AUG 02 24 $107 (100 SHS) (Margin)", -NVDA240802P107,"PUT (NVDA) NVIDIA CORPORATION AUG 02 24 $107 (100 SHS)",Margin,1.75,1,0.65,0.03,,-175.68,1132.45,08/05/2024
08/02/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $108 (100 SHS) (Margin)", -NVDA240802C108,"CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $108 (100 SHS)",Margin,0.43,6,,0.16,,-258.16,1308.13,08/05/2024
08/02/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $108 (100 SHS) (Margin)", -NVDA240802C108,"CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $108 (100 SHS)",Margin,0.41,-6,3.9,0.16,,241.94,1566.29,08/05/2024
08/02/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $109 (100 SHS) (Margin)", -NVDA240802C109,"CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $109 (100 SHS)",Margin,0.16,-6,3.9,0.16,,91.94,1324.35,08/05/2024
08/01/2024,"YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION AUG 02 24 $112 (100 SHS) (Margin)", -NVDA240802P112,"PUT (NVDA) NVIDIA CORPORATION AUG 02 24 $112 (100 SHS)",Margin,0.58,-1,0.65,0.03,,57.32,1232.41,08/02/2024
08/01/2024,"YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION AUG 02 24 $107 (100 SHS) (Margin)", -NVDA240802P107,"PUT (NVDA) NVIDIA CORPORATION AUG 02 24 $107 (100 SHS)",Margin,0.81,-1,0.65,0.03,,80.32,1175.09,08/02/2024
08/01/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 17 25 $140 (100 SHS) (Margin)", -NVDA250117C140,"CALL (NVDA) NVIDIA CORPORATION JAN 17 25 $140 (100 SHS)",Margin,8.6,6,3.9,0.16,,-5164.06,1094.77,08/02/2024
07/31/2024,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,96.55,,,,-96.55,6258.83,
07/31/2024,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,96.55,6258.83,
07/31/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JAN 17 25 $140 (100 SHS) (Margin)", -NVDA250117C140,"CALL (NVDA) NVIDIA CORPORATION JAN 17 25 $140 (100 SHS)",Margin,8.95,-6,3.9,0.31,,5365.79,6162.28,08/01/2024
07/30/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $112 (100 SHS) (Margin)", -NVDA240802C112,"CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $112 (100 SHS)",Margin,0.97,6,3.9,0.16,,-586.06,796.49,07/31/2024
07/30/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $112 (100 SHS) (Margin)", -NVDA240802C112,"CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $112 (100 SHS)",Margin,1.16,-6,3.9,0.18,,691.92,1382.55,07/31/2024
07/29/2024,"EXPIRED CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $116 as of Jul-26-2024 CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $116 (100 SHS) (Margin)", -NVDA240726C116,"CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $116 (100 SHS)",Margin,,6,,,,0.00,690.63,
07/29/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $118 (100 SHS) (Margin)", -NVDA240802C118,"CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $118 (100 SHS)",Margin,1.64,2,1.3,0.05,,-329.35,690.63,07/30/2024
07/29/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $118 (100 SHS) (Margin)", -NVDA240802C118,"CALL (NVDA) NVIDIA CORPORATION AUG 02 24 $118 (100 SHS)",Margin,1.86,-2,1.3,0.07,,370.63,1019.98,07/30/2024
07/26/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $117 (100 SHS) (Margin)", -NVDA240726C117,"CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $117 (100 SHS)",Margin,0.04,6,,0.16,,-24.16,649.35,07/29/2024
07/26/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $117 (100 SHS) (Margin)", -NVDA240726C117,"CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $117 (100 SHS)",Margin,0.1,-6,3,0.16,,56.84,673.51,07/29/2024
07/26/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $118 (100 SHS) (Margin)", -NVDA240726C118,"CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $118 (100 SHS)",Margin,0.04,6,,0.16,,-24.16,616.67,07/29/2024
07/26/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $116 (100 SHS) (Margin)", -NVDA240726C116,"CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $116 (100 SHS)",Margin,0.09,-6,2.7,0.16,,51.14,640.83,07/29/2024
07/26/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (PLTR) PALANTIR AUG 16 24 $24 (100 SHS) (Margin)", -PLTR240816P24,"PUT (PLTR) PALANTIR AUG 16 24 $24 (100 SHS)",Margin,0.68,1,0.65,0.03,,-68.68,589.69,07/29/2024
07/25/2024,"YOU SOLD TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,222.59,-30,,0.19,,6677.51,658.37,07/26/2024
07/25/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $118 (100 SHS) (Margin)", -NVDA240726C118,"CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $118 (100 SHS)",Margin,0.21,-6,3.9,0.16,,121.94,-6019.14,07/26/2024
07/25/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION AUG 16 24 $100 (100 SHS) (Margin)", -NVDA240816P100,"PUT (NVDA) NVIDIA CORPORATION AUG 16 24 $100 (100 SHS)",Margin,1.34,1,0.65,0.03,,-134.68,-6141.08,07/26/2024
07/24/2024,"YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION AUG 16 24 $100 (100 SHS) (Margin)", -NVDA240816P100,"PUT (NVDA) NVIDIA CORPORATION AUG 16 24 $100 (100 SHS)",Margin,1.51,-1,0.65,0.03,,150.32,-6006.40,07/25/2024
07/24/2024,"YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR AUG 16 24 $24 (100 SHS) (Margin)", -PLTR240816P24,"PUT (PLTR) PALANTIR AUG 16 24 $24 (100 SHS)",Margin,0.76,-1,0.65,0.03,,75.32,-6156.72,07/25/2024
07/23/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $128 (100 SHS) (Margin)", -NVDA240726C128,"CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $128 (100 SHS)",Margin,0.51,6,,0.16,,-306.16,-6232.04,07/24/2024
07/22/2024,"ASSIGNED as of Jul-19-2024 PUT (NVDA) NVIDIA CORPORATION JUL 19 24 $130 (100 SHS) (Margin)", -NVDA240719P130,"PUT (NVDA) NVIDIA CORPORATION JUL 19 24 $130 (100 SHS)",Margin,,3,,,,0.00,-5925.88,
07/22/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $128 (100 SHS) (Margin)", -NVDA240726C128,"CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $128 (100 SHS)",Margin,1.08,-3,1.95,0.08,,321.97,-5925.88,07/23/2024
07/22/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $128 (100 SHS) (Margin)", -NVDA240726C128,"CALL (NVDA) NVIDIA CORPORATION JUL 26 24 $128 (100 SHS)",Margin,1.23,-3,1.95,0.1,,366.95,-6247.85,07/23/2024
07/22/2024,"YOU BOUGHT ASSIGNED PUTS AS OF 07-19-24 NVIDIA CORPORATION COM (NVDA) (Margin)",NVDA,"NVIDIA CORPORATION COM",Margin,130,300,,,,-39000,-6614.80,07/22/2024
07/19/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $125 (100 SHS) (Margin)", -NVDA240719C125,"CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $125 (100 SHS)",Margin,0.03,3,,0.08,,-9.08,32385.20,07/22/2024
07/19/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $125 (100 SHS) (Margin)", -NVDA240719C125,"CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $125 (100 SHS)",Margin,0.11,-3,1.65,0.08,,31.27,32394.28,07/22/2024
07/19/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $120 (100 SHS) (Margin)", -NVDA240719C120,"CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $120 (100 SHS)",Margin,0.01,3,,0.08,,-3.08,32363.01,07/22/2024
07/19/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $120 (100 SHS) (Margin)", -NVDA240719C120,"CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $120 (100 SHS)",Margin,0.04,-3,0.6,0.08,,11.32,32366.09,07/22/2024
07/19/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $123 (100 SHS) (Margin)", -NVDA240719C123,"CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $123 (100 SHS)",Margin,0.04,2,,0.05,,-8.05,32354.77,07/22/2024
07/19/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $123 (100 SHS) (Margin)", -NVDA240719C123,"CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $123 (100 SHS)",Margin,0.02,1,,0.03,,-2.03,32362.82,07/22/2024
07/19/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $123 (100 SHS) (Margin)", -NVDA240719C123,"CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $123 (100 SHS)",Margin,0.07,-3,1.05,0.08,,19.87,32364.85,07/22/2024
07/19/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $122 (100 SHS) (Margin)", -NVDA240719C122,"CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $122 (100 SHS)",Margin,0.01,3,,0.08,,-3.08,32344.98,07/22/2024
07/19/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $122 (100 SHS) (Margin)", -NVDA240719C122,"CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $122 (100 SHS)",Margin,0.09,-3,1.35,0.08,,25.57,32348.06,07/22/2024
07/15/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION AUG 16 24 $150 (100 SHS) (Margin)", -NVDA240816C150,"CALL (NVDA) NVIDIA CORPORATION AUG 16 24 $150 (100 SHS)",Margin,1.83,3,1.95,0.08,,-551.03,32322.49,07/16/2024
07/15/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (AMZN) AMAZON.COM INC AUG 16 24 $180 (100 SHS) (Margin)", -AMZN240816P180,"PUT (AMZN) AMAZON.COM INC AUG 16 24 $180 (100 SHS)",Margin,3.5,1,0.65,0.03,,-350.68,32873.52,07/16/2024
07/15/2024,"YOU SOLD OPENING TRANSACTION PUT (AMZN) AMAZON.COM INC AUG 16 24 $180 (100 SHS) (Margin)", -AMZN240816P180,"PUT (AMZN) AMAZON.COM INC AUG 16 24 $180 (100 SHS)",Margin,3.65,-1,0.65,0.05,,364.3,33224.20,07/16/2024
07/12/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $131 (100 SHS) (Margin)", -NVDA240712C131,"CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $131 (100 SHS)",Margin,0.37,3,,0.08,,-111.08,32859.90,07/15/2024
07/12/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $131 (100 SHS) (Margin)", -NVDA240712C131,"CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $131 (100 SHS)",Margin,0.28,-3,1.95,0.08,,81.97,32970.98,07/15/2024
07/12/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION AUG 16 24 $150 (100 SHS) (Margin)", -NVDA240816C150,"CALL (NVDA) NVIDIA CORPORATION AUG 16 24 $150 (100 SHS)",Margin,2.24,-3,1.95,0.1,,669.95,32889.01,07/15/2024
07/11/2024,"YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION JUL 19 24 $130 (100 SHS) (Margin)", -NVDA240719P130,"PUT (NVDA) NVIDIA CORPORATION JUL 19 24 $130 (100 SHS)",Margin,2.23,-1,0.65,0.03,,222.32,32219.06,07/12/2024
07/11/2024,"YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION JUL 19 24 $130 (100 SHS) (Margin)", -NVDA240719P130,"PUT (NVDA) NVIDIA CORPORATION JUL 19 24 $130 (100 SHS)",Margin,1.86,-2,1.3,0.07,,370.63,31996.74,07/12/2024
07/11/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $140 (100 SHS) (Margin)", -NVDA240719C140,"CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $140 (100 SHS)",Margin,0.84,3,1.95,0.08,,-254.03,31626.11,07/12/2024
07/11/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $140 (100 SHS) (Margin)", -NVDA240719C140,"CALL (NVDA) NVIDIA CORPORATION JUL 19 24 $140 (100 SHS)",Margin,1.73,-3,1.95,0.08,,516.97,31880.14,07/12/2024
07/11/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $135 (100 SHS) (Margin)", -NVDA240712C135,"CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $135 (100 SHS)",Margin,1.37,3,1.95,0.08,,-413.03,31363.17,07/12/2024
07/09/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $135 (100 SHS) (Margin)", -NVDA240712C135,"CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $135 (100 SHS)",Margin,0.87,-3,1.95,0.08,,258.97,31776.20,07/10/2024
07/09/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $133 (100 SHS) (Margin)", -NVDA240712C133,"CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $133 (100 SHS)",Margin,1.94,3,1.95,0.08,,-584.03,31517.23,07/10/2024
07/09/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $133 (100 SHS) (Margin)", -NVDA240712C133,"CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $133 (100 SHS)",Margin,2.06,-3,1.95,0.1,,615.95,32101.26,07/10/2024
07/09/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (AMZN) AMAZON.COM INC JUL 12 24 $195 (100 SHS) (Margin)", -AMZN240712P195,"PUT (AMZN) AMAZON.COM INC JUL 12 24 $195 (100 SHS)",Margin,0.54,1,,0.03,,-54.03,31485.31,07/10/2024
07/09/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (META) META PLATFORMS INC JUN 20 25 $430 (100 SHS) (Margin)", -META250620P430,"PUT (META) META PLATFORMS INC JUN 20 25 $430 (100 SHS)",Margin,25.25,1,0.65,0.03,,-2525.68,31539.34,07/10/2024
07/08/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $132 (100 SHS) (Margin)", -NVDA240712C132,"CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $132 (100 SHS)",Margin,1.2,3,1.95,0.08,,-362.03,34065.02,07/09/2024
07/08/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $133 (100 SHS) (Margin)", -NVDA240712C133,"CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $133 (100 SHS)",Margin,1.05,3,1.95,0.08,,-317.03,34427.05,07/09/2024
07/08/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $133 (100 SHS) (Margin)", -NVDA240712C133,"CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $133 (100 SHS)",Margin,1.21,3,1.95,0.08,,-365.03,34744.08,07/09/2024
07/08/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $133 (100 SHS) (Margin)", -NVDA240712C133,"CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $133 (100 SHS)",Margin,1.11,-3,1.95,0.08,,330.97,35109.11,07/09/2024
07/08/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $133 (100 SHS) (Margin)", -NVDA240712C133,"CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $133 (100 SHS)",Margin,1.36,-3,1.95,0.1,,405.95,34778.14,07/09/2024
07/08/2024,"YOU SOLD OPENING TRANSACTION PUT (AMZN) AMAZON.COM INC JUL 12 24 $195 (100 SHS) (Margin)", -AMZN240712P195,"PUT (AMZN) AMAZON.COM INC JUL 12 24 $195 (100 SHS)",Margin,0.86,-1,0.65,0.03,,85.32,34372.19,07/09/2024
07/08/2024,"YOU SOLD OPENING TRANSACTION PUT (META) META PLATFORMS INC JUN 20 25 $430 (100 SHS) (Margin)", -META250620P430,"PUT (META) META PLATFORMS INC JUN 20 25 $430 (100 SHS)",Margin,26.3,-1,0.65,0.11,,2629.24,34286.87,07/09/2024
07/05/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $132 (100 SHS) (Margin)", -NVDA240712C132,"CALL (NVDA) NVIDIA CORPORATION JUL 12 24 $132 (100 SHS)",Margin,1.31,-3,1.95,0.1,,390.95,31657.63,07/08/2024
07/05/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 05 24 $127 (100 SHS) (Margin)", -NVDA240705C127,"CALL (NVDA) NVIDIA CORPORATION JUL 05 24 $127 (100 SHS)",Margin,0.4,3,,0.08,,-120.08,31266.68,07/08/2024
07/03/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 05 24 $128 (100 SHS) (Margin)", -NVDA240705C128,"CALL (NVDA) NVIDIA CORPORATION JUL 05 24 $128 (100 SHS)",Margin,0.12,3,,0.08,,-36.08,31386.76,07/05/2024
07/03/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 05 24 $127 (100 SHS) (Margin)", -NVDA240705C127,"CALL (NVDA) NVIDIA CORPORATION JUL 05 24 $127 (100 SHS)",Margin,0.32,-3,1.95,0.08,,93.97,31422.84,07/05/2024
07/02/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUL 05 24 $128 (100 SHS) (Margin)", -NVDA240705C128,"CALL (NVDA) NVIDIA CORPORATION JUL 05 24 $128 (100 SHS)",Margin,0.31,-3,1.95,0.08,,90.97,31328.87,07/03/2024
07/01/2024,"EXPIRED CALL (NVDA) NVIDIA CORPORATION JUN 28 24 $126 as of Jun-28-2024 CALL (NVDA) NVIDIA CORPORATION JUN 28 24 $126 (100 SHS) (Margin)", -NVDA240628C126,"CALL (NVDA) NVIDIA CORPORATION JUN 28 24 $126 (100 SHS)",Margin,,3,,,,0.00,31237.90,
07/01/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $100 (100 SHS) (Margin)", -NVDA250919P100,"PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $100 (100 SHS)",Margin,12,2,1.3,0.05,,-2401.35,31237.90,07/02/2024
06/28/2024,"DIVIDEND RECEIVED NVIDIA CORPORATION COM (NVDA) (Margin)",NVDA,"NVIDIA CORPORATION COM",Margin,,0.000,,,,3,33639.25,
06/28/2024,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,133.56,,,,-133.56,33636.25,
06/28/2024,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,133.56,33636.25,
06/28/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 28 24 $128 (100 SHS) (Margin)", -NVDA240628C128,"CALL (NVDA) NVIDIA CORPORATION JUN 28 24 $128 (100 SHS)",Margin,0.01,3,,0.08,,-3.08,33502.69,07/01/2024
06/28/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 28 24 $128 (100 SHS) (Margin)", -NVDA240628C128,"CALL (NVDA) NVIDIA CORPORATION JUN 28 24 $128 (100 SHS)",Margin,0.13,-3,1.95,0.08,,36.97,33505.77,07/01/2024
06/28/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 28 24 $126 (100 SHS) (Margin)", -NVDA240628C126,"CALL (NVDA) NVIDIA CORPORATION JUN 28 24 $126 (100 SHS)",Margin,0.04,-3,0.6,0.08,,11.32,33468.80,07/01/2024
06/26/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 28 24 $130 (100 SHS) (Margin)", -NVDA240628C130,"CALL (NVDA) NVIDIA CORPORATION JUN 28 24 $130 (100 SHS)",Margin,0.58,3,,0.08,,-174.08,33457.48,06/27/2024
06/26/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (AMZN) AMAZON.COM INC SEP 19 25 $160 (100 SHS) (Margin)", -AMZN250919P160,"PUT (AMZN) AMAZON.COM INC SEP 19 25 $160 (100 SHS)",Margin,9.15,1,0.65,0.03,,-915.68,33631.56,06/27/2024
06/25/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION JUN 28 24 $130 (100 SHS) (Margin)", -NVDA240628P130,"PUT (NVDA) NVIDIA CORPORATION JUN 28 24 $130 (100 SHS)",Margin,6.3,2,1.3,0.05,,-1261.35,34547.24,06/26/2024
06/25/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 28 24 $130 (100 SHS) (Margin)", -NVDA240628C130,"CALL (NVDA) NVIDIA CORPORATION JUN 28 24 $130 (100 SHS)",Margin,0.92,-3,1.95,0.08,,273.97,35808.59,06/26/2024
06/25/2024,"YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $100 (100 SHS) (Margin)", -NVDA250919P100,"PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $100 (100 SHS)",Margin,12.65,-2,1.3,0.13,,2528.57,35534.62,06/26/2024
06/24/2024,"YOU SOLD OPENING TRANSACTION PUT (AMZN) AMAZON.COM INC SEP 19 25 $160 (100 SHS) (Margin)", -AMZN250919P160,"PUT (AMZN) AMAZON.COM INC SEP 19 25 $160 (100 SHS)",Margin,10.8,-1,0.65,0.07,,1079.28,33006.05,06/25/2024
06/21/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 21 24 $133 (100 SHS) (Margin)", -NVDA240621C133,"CALL (NVDA) NVIDIA CORPORATION JUN 21 24 $133 (100 SHS)",Margin,0.13,3,,0.08,,-39.08,31926.77,06/24/2024
06/21/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 21 24 $133 (100 SHS) (Margin)", -NVDA240621C133,"CALL (NVDA) NVIDIA CORPORATION JUN 21 24 $133 (100 SHS)",Margin,0.17,-3,1.95,0.08,,48.97,31965.85,06/24/2024
06/20/2024,"YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION JUN 28 24 $130 (100 SHS) (Margin)", -NVDA240628P130,"PUT (NVDA) NVIDIA CORPORATION JUN 28 24 $130 (100 SHS)",Margin,1.96,-2,1.3,0.07,,390.63,31916.88,06/21/2024
06/20/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 21 24 $136 (100 SHS) (Margin)", -NVDA240621C136,"CALL (NVDA) NVIDIA CORPORATION JUN 21 24 $136 (100 SHS)",Margin,0.9,3,1.95,0.08,,-272.03,31526.25,06/21/2024
